epoch,train_loss,val_loss,train_object_loss,val_object_loss,val_object_macro_f1,train_changeflag_loss,val_changeflag_loss,val_changeflag_f1
1,1.1769114136695862,1.764467030763626,0.8525270919005076,1.6518222242593765,0.1498005978129727,0.6487686336040497,0.22528964653611183,0.9795918367346939
2,1.0232595801353455,1.8192595839500427,0.743081400791804,1.7009705156087875,0.16471714405488655,0.5603564182917277,0.23657804355025291,0.9795918367346939
