epoch,train_loss,val_loss,train_object_loss,train_event_loss,train_attribute_loss,val_object_loss,val_event_loss,val_attribute_loss,val_object_macro_f1,val_event_macro_f1,val_attribute_macro_f1,train_changeflag_loss,val_changeflag_loss,val_changeflag_f1
11,1.4056733355267357,3.3752114259098707,0.28552738503190395,0.513152971295,0.5681796267287422,1.1011482468365055,1.2071616270236278,0.9807007035338565,0.22576805230547237,0.2872680325304476,0.20809138133533236,0.07762670491374175,0.17240164698542734,0.9551886792452831
12,1.3172654304795592,3.4691714166026366,0.26095706144817005,0.48074033492394075,0.5409344361938593,1.1571682894504385,1.2373782985500599,0.989137819919147,0.22802363963254624,0.2779699555158921,0.2078314880522175,0.06926718442380883,0.17097401780713545,0.9534342258440046
13,1.22695654130164,3.551376318068881,0.23776721908845974,0.4471696233021394,0.5116336461696916,1.1826519501934711,1.2803836865840774,1.0015674145206024,0.22679901311611783,0.2799822764074866,0.20706170250659076,0.06077210442340784,0.17354649099472322,0.9553466509988249
14,1.1486204575946313,3.5971748181863834,0.21892566296435495,0.4195210581062404,0.4837097750820276,1.2022495179584152,1.2945861602692228,1.0141053814440966,0.23298459428831395,0.2741718704021844,0.2092034945239604,0.052927916499835845,0.1724673814483379,0.9551543389633081
15,1.0814062138550153,3.7985801586979315,0.20223581335926785,0.3945140749898576,0.46056484607339815,1.2889912731357311,1.3674204305402542,1.0525322145733393,0.24322517454398698,0.28207985244084127,0.20724962160676816,0.048182946366776946,0.17927239004424528,0.9507042253521126
16,1.0185802042029286,4.091125322015662,0.18542099863518285,0.37242465301324396,0.43938495525876986,1.3965523262557231,1.4770891924241656,1.1247055788377398,0.2395347759627655,0.2734502553905767,0.21434602131278327,0.04269919043961372,0.18555637299524327,0.9515938606847698
17,0.9621860475940559,4.093055748233669,0.17298750624856876,0.35150560145159715,0.41885531244387153,1.4011653325961608,1.489045756820001,1.110644640204938,0.237967272363975,0.27754596539951853,0.2169776125610051,0.037675243532214,0.1843998945857349,0.9518213866039953
18,0.9186908033967928,4.261483881622553,0.16325358420837927,0.3340183967397413,0.40345104982834734,1.4988970605558471,1.5305330633724992,1.1408338293825324,0.24197938561276708,0.2731264447297785,0.2153254124062677,0.03593552936550998,0.18243981968905582,0.9549970777323202
19,0.8703327147105268,4.307065035951765,0.15197300575389208,0.31696189405353925,0.3861106367966601,1.5085871844111305,1.554787508261047,1.1502441133519536,0.24246791555354374,0.2765178465294622,0.2118399985039894,0.03057434793049825,0.18689247411920837,0.9587449157466589
20,0.833975393808525,4.4371986616598935,0.14344605638553168,0.30411038724065736,0.37263528604543844,1.5673369435397417,1.5927518409627832,1.180143054672762,0.23352947853902897,0.2671320043825079,0.21399384927583234,0.027567333719543827,0.19393359589096354,0.9500293944738389
21,0.8038680812784733,4.532983165430395,0.1375555161187667,0.2912893993708924,0.3614029188192528,1.568473799644332,1.6586835756407756,1.207660290020469,0.23133789884591896,0.26530249209530127,0.2121151710160377,0.02724048752650505,0.19633105394773578,0.9511477339611536
22,0.777943343606614,4.666689568444302,0.1310584387592687,0.28283848016316654,0.3513958140183951,1.6532289903414876,1.6801419666919268,1.2349229142265885,0.23048924190561285,0.2700385190011206,0.21908487243437316,0.02530121018413369,0.19679131627229876,0.9500293944738389
23,0.7532139047411562,4.742385582900361,0.12643454877929833,0.2727712381432075,0.34245256863477574,1.6711128032521199,1.71909403693127,1.2525465597251528,0.24419561568951811,0.26584902511935404,0.21473116352049101,0.02311109566620288,0.19926423319051728,0.9499116087212728
24,0.7314062073030545,4.727780170542629,0.12178215043235371,0.2638654920436044,0.335100352536631,1.6602095514045734,1.7124650270040882,1.256139347035634,0.2374052499076248,0.2604197515413656,0.2177049431326261,0.021316420663688475,0.19793256147960692,0.949970570924073
25,0.7187008238930739,4.824696214771585,0.11911942400322616,0.2592684251206522,0.3296631910191237,1.7092259775749163,1.7526151559462673,1.2642017484299446,0.23506795723909168,0.26331898151229854,0.21771511769464305,0.021299569572514023,0.19730651703369068,0.9543325526932084
